measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
6,Incidence,151,Qatar,2,Female,22,All ages,515,Asthma,2,Percent,2017,0.0015204579058559,0.0019251251796795,0.0012293495542584
6,Incidence,151,Qatar,1,Male,22,All ages,515,Asthma,3,Rate,2017,308.87877433844,381.37698872063,250.78511551474
6,Incidence,151,Qatar,2,Female,22,All ages,515,Asthma,3,Rate,2017,630.9862335613001,781.80135051223,513.51013801769
6,Incidence,28,Solomon Islands,1,Male,22,All ages,515,Asthma,1,Number,1990,1048.923051436269,1302.0294786974744,849.8140149797882
6,Incidence,28,Solomon Islands,2,Female,22,All ages,515,Asthma,1,Number,1990,925.3902859202966,1120.7947995667323,779.1534503923217
6,Incidence,28,Solomon Islands,1,Male,22,All ages,515,Asthma,2,Percent,1990,0.0009648017901551,0.0012128608472905,0.000750233281029
6,Incidence,28,Solomon Islands,2,Female,22,All ages,515,Asthma,2,Percent,1990,0.0009076619890153,0.0011341170220446,0.000733227149948
6,Incidence,28,Solomon Islands,1,Male,22,All ages,515,Asthma,3,Rate,1990,596.45633346716,740.38198308891,483.23559179083
6,Incidence,28,Solomon Islands,2,Female,22,All ages,515,Asthma,3,Rate,1990,567.0176434561901,686.74853812224,477.41343307149003
6,Incidence,28,Solomon Islands,1,Male,22,All ages,515,Asthma,1,Number,2017,1336.1240760486105,1637.8801359694094,1113.570690621481
6,Incidence,28,Solomon Islands,2,Female,22,All ages,515,Asthma,1,Number,2017,1247.1160092607688,1499.3285402896618,1071.990500367408
6,Incidence,28,Solomon Islands,1,Male,22,All ages,515,Asthma,2,Percent,2017,0.0007864083351883,0.0009659898600626,0.0006438435860174
6,Incidence,28,Solomon Islands,2,Female,22,All ages,515,Asthma,2,Percent,2017,0.0007392193332951,0.0008905800051888,0.0006281881897706
6,Incidence,28,Solomon Islands,1,Male,22,All ages,515,Asthma,3,Rate,2017,413.40027371498996,506.76438562841,344.54167584895004
6,Incidence,28,Solomon Islands,2,Female,22,All ages,515,Asthma,3,Rate,2017,403.19607931078,484.73709306473,346.57751451907
6,Incidence,147,Libya,1,Male,22,All ages,515,Asthma,1,Number,1990,16830.057894843627,21591.65092301493,13538.228976257196
6,Incidence,147,Libya,2,Female,22,All ages,515,Asthma,1,Number,1990,15114.649530686209,19004.799791029225,12300.131606925308
6,Incidence,147,Libya,1,Male,22,All ages,515,Asthma,2,Percent,1990,0.0019947483615413,0.0025452313857968,0.0015775148215247
6,Incidence,147,Libya,2,Female,22,All ages,515,Asthma,2,Percent,1990,0.0017227944009563,0.0021734670693926,0.0013798660773551
6,Incidence,147,Libya,1,Male,22,All ages,515,Asthma,3,Rate,1990,765.4127896269,981.96487908093,615.7039786832601
6,Incidence,147,Libya,2,Female,22,All ages,515,Asthma,3,Rate,1990,749.66225675895,942.60743999852,610.0667038398101
6,Incidence,147,Libya,1,Male,22,All ages,515,Asthma,1,Number,2017,16532.574704067294,20674.688020377485,13643.90627028672
6,Incidence,147,Libya,2,Female,22,All ages,515,Asthma,1,Number,2017,16168.942923246546,19584.974308099467,13709.21333890035
6,Incidence,147,Libya,1,Male,22,All ages,515,Asthma,2,Percent,2017,0.0013262697192303,0.0016820653788832,0.0010812298543545
6,Incidence,147,Libya,2,Female,22,All ages,515,Asthma,2,Percent,2017,0.0012269620032178,0.0015077644541548,0.0010272166425803
6,Incidence,147,Libya,1,Male,22,All ages,515,Asthma,3,Rate,2017,478.63166810996995,598.54926361905,395.00233536382
6,Incidence,147,Libya,2,Female,22,All ages,515,Asthma,3,Rate,2017,499.52099195828004,605.05537314959,423.53046074333
6,Incidence,57,Belarus,1,Male,22,All ages,515,Asthma,1,Number,1990,42610.843580007946,52584.09324758828,35033.79945229359
6,Incidence,57,Belarus,2,Female,22,All ages,515,Asthma,1,Number,1990,42243.141019359166,50599.8746681731,35116.18478743861
6,Incidence,57,Belarus,1,Male,22,All ages,515,Asthma,2,Percent,1990,0.0022983712705403,0.0028577927479097,0.0018527452896873
6,Incidence,57,Belarus,2,Female,22,All ages,515,Asthma,2,Percent,1990,0.0018265407032297,0.0022070837398643,0.0014891574270794
6,Incidence,57,Belarus,1,Male,22,All ages,515,Asthma,3,Rate,1990,869.4964261990099,1073.00577299871,714.88289976578
6,Incidence,57,Belarus,2,Female,22,All ages,515,Asthma,3,Rate,1990,761.9940556527599,912.7352460900801,633.4359476954901
6,Incidence,57,Belarus,1,Male,22,All ages,515,Asthma,1,Number,2017,23762.588475687666,28750.443968807864,19823.676149819148
6,Incidence,57,Belarus,2,Female,22,All ages,515,Asthma,1,Number,2017,23586.215947447483,28106.35710365137,19806.40193156737
6,Incidence,57,Belarus,1,Male,22,All ages,515,Asthma,2,Percent,2017,0.0014408457131829,0.0017614464392121,0.001184193166688
6,Incidence,57,Belarus,2,Female,22,All ages,515,Asthma,2,Percent,2017,0.0011295748118193,0.0013412967176283,0.0009425398179895
6,Incidence,57,Belarus,1,Male,22,All ages,515,Asthma,3,Rate,2017,536.50919740163,649.1244686759401,447.57685348845
6,Incidence,57,Belarus,2,Female,22,All ages,515,Asthma,3,Rate,2017,463.87719697156,552.77617144578,389.53845884303
6,Incidence,150,Oman,1,Male,22,All ages,515,Asthma,1,Number,1990,7301.460441818785,9405.364470400897,5747.759406618403
6,Incidence,150,Oman,2,Female,22,All ages,515,Asthma,1,Number,1990,5759.912052425104,7280.2020399080975,4541.874401561237
6,Incidence,150,Oman,1,Male,22,All ages,515,Asthma,2,Percent,1990,0.0016188236603761,0.0020854951379627,0.0012643099225753
6,Incidence,150,Oman,2,Female,22,All ages,515,Asthma,2,Percent,1990,0.0016593443333025,0.0021220760372376,0.0012963613025
6,Incidence,150,Oman,1,Male,22,All ages,515,Asthma,3,Rate,1990,624.91252153746,804.9800548824101,491.93539465179003
6,Incidence,150,Oman,2,Female,22,All ages,515,Asthma,3,Rate,1990,705.8631516276599,892.17097580718,556.5956129544
6,Incidence,150,Oman,1,Male,22,All ages,515,Asthma,1,Number,2017,12559.295005373004,15697.995532309797,9953.704614793807
6,Incidence,150,Oman,2,Female,22,All ages,515,Asthma,1,Number,2017,9943.81558559508,12489.453160194338,8002.740118933219
6,Incidence,150,Oman,1,Male,22,All ages,515,Asthma,2,Percent,2017,0.0015146490655238,0.0019101532821126,0.0012027492450401
6,Incidence,150,Oman,2,Female,22,All ages,515,Asthma,2,Percent,2017,0.0015828600458929,0.0019767217646349,0.0012720605586904
6,Incidence,150,Oman,1,Male,22,All ages,515,Asthma,3,Rate,2017,527.94302273102,659.8815625081,418.41432177983
6,Incidence,150,Oman,2,Female,22,All ages,515,Asthma,3,Rate,2017,644.08711428002,808.9747618145999,518.35854609005
6,Incidence,162,Bhutan,1,Male,22,All ages,515,Asthma,1,Number,1990,1287.2130689426242,1670.8103098049571,1001.3363582367532
6,Incidence,162,Bhutan,2,Female,22,All ages,515,Asthma,1,Number,1990,1415.9798236858956,1785.1099645657237,1160.396630305191
6,Incidence,162,Bhutan,1,Male,22,All ages,515,Asthma,2,Percent,1990,0.0006956545782898,0.0009289942295553,0.0005040869032315
6,Incidence,162,Bhutan,2,Female,22,All ages,515,Asthma,2,Percent,1990,0.0007855137514808,0.0010240533294969,0.0005830942474209
6,Incidence,162,Bhutan,1,Male,22,All ages,515,Asthma,3,Rate,1990,386.17946969933,501.26327565853,300.41300321179
6,Incidence,162,Bhutan,2,Female,22,All ages,515,Asthma,3,Rate,1990,477.18594194263994,601.5829926835501,391.05427195838
6,Incidence,162,Bhutan,1,Male,22,All ages,515,Asthma,1,Number,2017,850.0929671198656,1090.631825564405,675.1138565649385
6,Incidence,162,Bhutan,2,Female,22,All ages,515,Asthma,1,Number,2017,1059.764047159179,1343.3043030582392,880.7735897208277
6,Incidence,162,Bhutan,1,Male,22,All ages,515,Asthma,2,Percent,2017,0.0005538197113439,0.0007068726149553,0.0004347613520184
6,Incidence,162,Bhutan,2,Female,22,All ages,515,Asthma,2,Percent,2017,0.0006739767362267,0.0008490533728488,0.0005507513083348
6,Incidence,162,Bhutan,1,Male,22,All ages,515,Asthma,3,Rate,2017,214.24493320471998,274.86681063912,170.14577075655
6,Incidence,162,Bhutan,2,Female,22,All ages,515,Asthma,3,Rate,2017,292.99405232056,371.38471748284,243.50837709677
6,Incidence,165,Pakistan,1,Male,22,All ages,515,Asthma,1,Number,1990,289046.45829434623,374618.99508014426,229179.7248812728
6,Incidence,165,Pakistan,2,Female,22,All ages,515,Asthma,1,Number,1990,233516.89448570475,304975.2135673055,180399.605897948
6,Incidence,165,Pakistan,1,Male,22,All ages,515,Asthma,2,Percent,1990,0.0008801030856074,0.001148398206166,0.0006907708879745
6,Incidence,165,Pakistan,2,Female,22,All ages,515,Asthma,2,Percent,1990,0.0006960040765231,0.0009173396007203,0.0005361601037038
6,Incidence,165,Pakistan,1,Male,22,All ages,515,Asthma,3,Rate,1990,496.23757263376,643.14927737935,393.45782350372997
6,Incidence,165,Pakistan,2,Female,22,All ages,515,Asthma,3,Rate,1990,441.59994339552003,576.73359071073,341.15071600519
6,Incidence,165,Pakistan,1,Male,22,All ages,515,Asthma,1,Number,2017,336098.8082082619,432146.1777763878,261615.6118057231
6,Incidence,165,Pakistan,2,Female,22,All ages,515,Asthma,1,Number,2017,331581.0275027412,424193.3497462853,259623.52795888443
6,Incidence,165,Pakistan,1,Male,22,All ages,515,Asthma,2,Percent,2017,0.0006368800618312,0.0008170142679864,0.0004896446391739
6,Incidence,165,Pakistan,2,Female,22,All ages,515,Asthma,2,Percent,2017,0.0005957536688728,0.0007693718306838,0.0004611506829167
6,Incidence,165,Pakistan,1,Male,22,All ages,515,Asthma,3,Rate,2017,305.18806986777,392.40203974358997,237.55503341384
6,Incidence,165,Pakistan,2,Female,22,All ages,515,Asthma,3,Rate,2017,317.14384766131,405.72378975985,248.31940844264
6,Incidence,78,Denmark,1,Male,22,All ages,515,Asthma,1,Number,1990,12623.378644205051,14956.247591027904,10736.418829622184
6,Incidence,78,Denmark,2,Female,22,All ages,515,Asthma,1,Number,1990,12569.171210663832,14750.108637159112,10636.036813620767
6,Incidence,78,Denmark,1,Male,22,All ages,515,Asthma,2,Percent,1990,0.0013667766894131,0.0016475437635792,0.0011401467709725
6,Incidence,78,Denmark,2,Female,22,All ages,515,Asthma,2,Percent,1990,0.0010883126894458,0.0012926585823056,0.0009045612287262
6,Incidence,78,Denmark,1,Male,22,All ages,515,Asthma,3,Rate,1990,498.04765407206,590.0895660649401,423.59881311832004
6,Incidence,78,Denmark,2,Female,22,All ages,515,Asthma,3,Rate,1990,481.73323067066997,565.32108342144,407.64281827991
6,Incidence,78,Denmark,1,Male,22,All ages,515,Asthma,1,Number,2017,10472.60150383032,13668.42681742846,8256.735382686948
6,Incidence,78,Denmark,2,Female,22,All ages,515,Asthma,1,Number,2017,10260.736655750818,12623.45516584941,8706.996023542775
6,Incidence,78,Denmark,1,Male,22,All ages,515,Asthma,2,Percent,2017,0.0009647356019364,0.0012699742668945,0.0007570229828731
6,Incidence,78,Denmark,2,Female,22,All ages,515,Asthma,2,Percent,2017,0.0007902696739968,0.0009723151049569,0.000645195501363
6,Incidence,78,Denmark,1,Male,22,All ages,515,Asthma,3,Rate,2017,366.83896227281,478.78375853157996,289.22061423213
6,Incidence,78,Denmark,2,Female,22,All ages,515,Asthma,3,Rate,2017,355.48323278083,437.33961817497004,301.65388686046003
6,Incidence,164,Nepal,1,Male,22,All ages,515,Asthma,1,Number,1990,32006.68086301593,41712.02523681385,24914.09437865784
6,Incidence,164,Nepal,2,Female,22,All ages,515,Asthma,1,Number,1990,37243.69737289289,45644.59651569827,30971.11188049117
6,Incidence,164,Nepal,1,Male,22,All ages,515,Asthma,2,Percent,1990,0.0006256269728774,0.0008071649814009,0.0004816124423031
6,Incidence,164,Nepal,2,Female,22,All ages,515,Asthma,2,Percent,1990,0.000697720047105,0.0008680909819671,0.0005623485826941
6,Incidence,164,Nepal,1,Male,22,All ages,515,Asthma,3,Rate,1990,327.92519064413,427.36152137976,255.25793142418
6,Incidence,164,Nepal,2,Female,22,All ages,515,Asthma,3,Rate,1990,383.60788495828996,470.13665033982,319.00062457089
6,Incidence,164,Nepal,1,Male,22,All ages,515,Asthma,1,Number,2017,38956.07916435342,49955.89807037761,31405.44951620045
6,Incidence,164,Nepal,2,Female,22,All ages,515,Asthma,1,Number,2017,41380.90721049374,50792.37768306688,34751.593903960704
6,Incidence,164,Nepal,1,Male,22,All ages,515,Asthma,2,Percent,2017,0.0006426988574832,0.0008201016138228,0.0005059878640887
6,Incidence,164,Nepal,2,Female,22,All ages,515,Asthma,2,Percent,2017,0.0005871077259066,0.0007158766831285,0.0004809643977874
6,Incidence,164,Nepal,1,Male,22,All ages,515,Asthma,3,Rate,2017,272.38479319091,349.2966247234,219.59003716589
6,Incidence,164,Nepal,2,Female,22,All ages,515,Asthma,3,Rate,2017,266.05039635654,326.55959294782997,223.42853154813
6,Incidence,110,Dominica,1,Male,22,All ages,515,Asthma,1,Number,1990,447.1934386052072,574.5641539653707,354.82900065632134
6,Incidence,110,Dominica,2,Female,22,All ages,515,Asthma,1,Number,1990,419.4919398402156,528.7796112152787,342.3034743642436
6,Incidence,110,Dominica,1,Male,22,All ages,515,Asthma,2,Percent,1990,0.0029893925448394,0.0038440469740061,0.002344418287891
6,Incidence,110,Dominica,2,Female,22,All ages,515,Asthma,2,Percent,1990,0.0025569741818226,0.0032986543746375,0.0020579939903833
6,Incidence,110,Dominica,1,Male,22,All ages,515,Asthma,3,Rate,1990,1241.73569839517,1595.40985937157,985.26453857435
6,Incidence,110,Dominica,2,Female,22,All ages,515,Asthma,3,Rate,1990,1152.16454185217,1452.3309285243502,940.16091433248
6,Incidence,110,Dominica,1,Male,22,All ages,515,Asthma,1,Number,2017,296.54566986952966,362.179281761512,236.2074517342573
6,Incidence,110,Dominica,2,Female,22,All ages,515,Asthma,1,Number,2017,292.56660578899425,360.6120002059239,239.63604861247015
6,Incidence,110,Dominica,1,Male,22,All ages,515,Asthma,2,Percent,2017,0.0021639718186973,0.0026760764537853,0.0016921233688497
6,Incidence,110,Dominica,2,Female,22,All ages,515,Asthma,2,Percent,2017,0.0019770384643879,0.0024595764958805,0.0016115201633485
6,Incidence,110,Dominica,1,Male,22,All ages,515,Asthma,3,Rate,2017,863.69361063161,1054.85246740643,687.95766579971
6,Incidence,110,Dominica,2,Female,22,All ages,515,Asthma,3,Rate,2017,874.16168689219,1077.4749686945802,716.01012675499
6,Incidence,75,Austria,1,Male,22,All ages,515,Asthma,1,Number,1990,17250.52861100976,20808.98868349457,14529.53978320567
6,Incidence,75,Austria,2,Female,22,All ages,515,Asthma,1,Number,1990,18657.283753099706,22184.01666396468,15815.507578558656
6,Incidence,75,Austria,1,Male,22,All ages,515,Asthma,2,Percent,1990,0.0011476452244745,0.001394858836011,0.0009597245054752
6,Incidence,75,Austria,2,Female,22,All ages,515,Asthma,2,Percent,1990,0.0009932646779521,0.0012008165372712,0.000836749476406
6,Incidence,75,Austria,1,Male,22,All ages,515,Asthma,3,Rate,1990,462.09217677952995,557.41311435522,389.20469148646
6,Incidence,75,Austria,2,Female,22,All ages,515,Asthma,3,Rate,1990,462.37778422641003,549.77973246623,391.95091029126996
6,Incidence,75,Austria,1,Male,22,All ages,515,Asthma,1,Number,2017,12514.297673701749,15814.679601800184,10269.083721974404
6,Incidence,75,Austria,2,Female,22,All ages,515,Asthma,1,Number,2017,13620.746220945295,16335.84550567211,11516.755756411178
6,Incidence,75,Austria,1,Male,22,All ages,515,Asthma,2,Percent,2017,0.0007733075897993,0.0009924759383778,0.0006361795934736
6,Incidence,75,Austria,2,Female,22,All ages,515,Asthma,2,Percent,2017,0.0006944629646422,0.0008432434274837,0.0005837372437818
6,Incidence,75,Austria,1,Male,22,All ages,515,Asthma,3,Rate,2017,289.29240557158,365.58717273946,237.3899047638
6,Incidence,75,Austria,2,Female,22,All ages,515,Asthma,3,Rate,2017,304.53868643067,365.24408070842003,257.49673425432
6,Incidence,67,Japan,1,Male,22,All ages,515,Asthma,1,Number,1990,554251.9987501492,665595.5501006773,467084.4872028471
6,Incidence,67,Japan,2,Female,22,All ages,515,Asthma,1,Number,1990,580069.4111296419,680480.5112453965,499533.5060436543
6,Incidence,67,Japan,1,Male,22,All ages,515,Asthma,2,Percent,1990,0.0021268736916324,0.0025874241511414,0.001757511779261
6,Incidence,67,Japan,2,Female,22,All ages,515,Asthma,2,Percent,1990,0.0019873067908611,0.0023740466912594,0.0016688232069032
6,Incidence,67,Japan,1,Male,22,All ages,515,Asthma,3,Rate,1990,895.98431486699,1075.97838939739,755.07237717711
6,Incidence,67,Japan,2,Female,22,All ages,515,Asthma,3,Rate,1990,906.80125106475,1063.77024384173,780.90242225841
6,Incidence,67,Japan,1,Male,22,All ages,515,Asthma,1,Number,2017,194233.94238044255,241085.95663714327,163666.37235213898
6,Incidence,67,Japan,2,Female,22,All ages,515,Asthma,1,Number,2017,286292.62889352575,347168.32529049175,245142.10577625624
6,Incidence,67,Japan,1,Male,22,All ages,515,Asthma,2,Percent,2017,0.0007491068212133,0.0009395167412126,0.0006181370908784
6,Incidence,67,Japan,2,Female,22,All ages,515,Asthma,2,Percent,2017,0.0009900561336669,0.0012202489883729,0.0008266290209568
6,Incidence,67,Japan,1,Male,22,All ages,515,Asthma,3,Rate,2017,309.10191059353,383.66172719621,260.45699208879
6,Incidence,67,Japan,2,Female,22,All ages,515,Asthma,3,Rate,2017,433.02119440205,525.0964492409499,370.78051171532996
6,Incidence,182,Malawi,1,Male,22,All ages,515,Asthma,1,Number,1990,50641.32573525013,66403.43771347919,39427.61643747291
6,Incidence,182,Malawi,2,Female,22,All ages,515,Asthma,1,Number,1990,76794.95285542108,97742.12069650886,61195.346236580604
6,Incidence,182,Malawi,1,Male,22,All ages,515,Asthma,2,Percent,1990,0.0014504292724129,0.0019144121611961,0.0010989422197421
6,Incidence,182,Malawi,2,Female,22,All ages,515,Asthma,2,Percent,1990,0.0021863182935843,0.0028252225518147,0.0017034176861615
6,Incidence,182,Malawi,1,Male,22,All ages,515,Asthma,3,Rate,1990,1049.83701206426,1376.59876845185,817.36744511647
6,Incidence,182,Malawi,2,Female,22,All ages,515,Asthma,3,Rate,1990,1541.4573674332898,1961.9168507055401,1228.3361575415
6,Incidence,182,Malawi,1,Male,22,All ages,515,Asthma,1,Number,2017,59559.80351846287,75353.65588525159,46592.812602315
6,Incidence,182,Malawi,2,Female,22,All ages,515,Asthma,1,Number,2017,95796.25796614333,120838.99132634586,75996.02049535583
6,Incidence,182,Malawi,1,Male,22,All ages,515,Asthma,2,Percent,2017,0.0011934680964361,0.0015209265756975,0.0009167341237047
6,Incidence,182,Malawi,2,Female,22,All ages,515,Asthma,2,Percent,2017,0.0018182401859894,0.0023187671258837,0.0014358596344268
6,Incidence,182,Malawi,1,Male,22,All ages,515,Asthma,3,Rate,2017,693.15279574791,876.9605364882801,542.2438693411999
6,Incidence,182,Malawi,2,Female,22,All ages,515,Asthma,3,Rate,2017,1059.4395553053,1336.39465624608,840.4627891313601
6,Incidence,191,Zambia,1,Male,22,All ages,515,Asthma,1,Number,1990,30389.32206683031,38795.136181425405,23648.973213749763
6,Incidence,191,Zambia,2,Female,22,All ages,515,Asthma,1,Number,1990,29266.86901199509,35901.03035089381,23309.912549493496
6,Incidence,191,Zambia,1,Male,22,All ages,515,Asthma,2,Percent,1990,0.0011128693177216,0.0014413856108946,0.0008500160064565
6,Incidence,191,Zambia,2,Female,22,All ages,515,Asthma,2,Percent,1990,0.00103325311554,0.0012834811597713,0.0008220934285122
6,Incidence,191,Zambia,1,Male,22,All ages,515,Asthma,3,Rate,1990,779.22108872341,994.75691448409,606.38992256174
6,Incidence,191,Zambia,2,Female,22,All ages,515,Asthma,3,Rate,1990,725.0563366429,889.41080568803,577.4789163020799
6,Incidence,191,Zambia,1,Male,22,All ages,515,Asthma,1,Number,2017,47999.66008962436,61497.636281881016,37435.79334738958
6,Incidence,191,Zambia,2,Female,22,All ages,515,Asthma,1,Number,2017,42123.181724806775,52448.44259866928,33877.775189625885
6,Incidence,191,Zambia,1,Male,22,All ages,515,Asthma,2,Percent,2017,0.0009625560897906,0.0012287445130958,0.0007483642162905
6,Incidence,191,Zambia,2,Female,22,All ages,515,Asthma,2,Percent,2017,0.0008120965735565,0.0010053169111856,0.0006447671604098
6,Incidence,191,Zambia,1,Male,22,All ages,515,Asthma,3,Rate,2017,555.7317598324801,712.00899282733,433.42513840357
6,Incidence,191,Zambia,2,Female,22,All ages,515,Asthma,3,Rate,2017,478.08015467311,595.26746373883,384.49830567046
6,Incidence,114,Haiti,1,Male,22,All ages,515,Asthma,1,Number,1990,83174.59287648584,107049.64343376388,66544.44945617077
6,Incidence,114,Haiti,2,Female,22,All ages,515,Asthma,1,Number,1990,79508.56467569317,94031.60290491064,67869.65386925703
6,Incidence,114,Haiti,1,Male,22,All ages,515,Asthma,2,Percent,1990,0.0051144775788824,0.0066292229130889,0.0040418886662511
6,Incidence,114,Haiti,2,Female,22,All ages,515,Asthma,2,Percent,1990,0.0045119896927982,0.0054126248157768,0.0037785495915293
6,Incidence,114,Haiti,1,Male,22,All ages,515,Asthma,3,Rate,1990,2682.04962609495,3451.9249955510604,2145.79368062136
6,Incidence,114,Haiti,2,Female,22,All ages,515,Asthma,3,Rate,1990,2424.29336120056,2867.11490259254,2069.411666194
6,Incidence,114,Haiti,1,Male,22,All ages,515,Asthma,1,Number,2017,115401.50309264749,141073.0528343874,95203.97016435838
6,Incidence,114,Haiti,2,Female,22,All ages,515,Asthma,1,Number,2017,112936.8321049162,135273.56674618612,95352.3112370282
6,Incidence,114,Haiti,1,Male,22,All ages,515,Asthma,2,Percent,2017,0.0041816799118377,0.0051846407796558,0.0033921735853441
6,Incidence,114,Haiti,2,Female,22,All ages,515,Asthma,2,Percent,2017,0.0037893631247106,0.0045933227901322,0.0031829513725018
6,Incidence,114,Haiti,1,Male,22,All ages,515,Asthma,3,Rate,2017,1982.9242312324102,2424.03406665038,1635.8734876865
6,Incidence,114,Haiti,2,Female,22,All ages,515,Asthma,3,Rate,2017,1861.84141578366,2230.07786153284,1571.9484852104702
6,Incidence,190,Uganda,1,Male,22,All ages,515,Asthma,1,Number,1990,165546.1445881523,218365.3280227411,128313.6170935051
6,Incidence,190,Uganda,2,Female,22,All ages,515,Asthma,1,Number,1990,122170.51394541796,151197.97419596018,99980.72734651
6,Incidence,190,Uganda,1,Male,22,All ages,515,Asthma,2,Percent,1990,0.0026883356247173,0.003525008979287,0.0020236245763233
6,Incidence,190,Uganda,2,Female,22,All ages,515,Asthma,2,Percent,1990,0.001884061762143,0.0023791914696211,0.001515131504834
6,Incidence,190,Uganda,1,Male,22,All ages,515,Asthma,3,Rate,1990,1944.32444667775,2564.68096335121,1507.0317896995898
6,Incidence,190,Uganda,2,Female,22,All ages,515,Asthma,3,Rate,1990,1392.0033121542199,1722.74040662393,1139.17425018043
6,Incidence,190,Uganda,1,Male,22,All ages,515,Asthma,1,Number,2017,278693.5759104242,359753.6946656089,215494.93855231945
6,Incidence,190,Uganda,2,Female,22,All ages,515,Asthma,1,Number,2017,184568.43533298324,229929.51024855496,150143.68415015744
6,Incidence,190,Uganda,1,Male,22,All ages,515,Asthma,2,Percent,2017,0.0023199469846226,0.0030113354824426,0.0017812497289822
6,Incidence,190,Uganda,2,Female,22,All ages,515,Asthma,2,Percent,2017,0.0014162659224965,0.0017792010797148,0.0011417091726827
6,Incidence,190,Uganda,1,Male,22,All ages,515,Asthma,3,Rate,2017,1443.44606606422,1863.2831905822202,1116.11945231947
6,Incidence,190,Uganda,2,Female,22,All ages,515,Asthma,3,Rate,2017,927.1923703586499,1155.0668847473498,754.25723878739
6,Incidence,142,Iran (Islamic Republic of),1,Male,22,All ages,515,Asthma,1,Number,1990,274047.17786550144,350803.5670498943,216369.4175941049
6,Incidence,142,Iran (Islamic Republic of),2,Female,22,All ages,515,Asthma,1,Number,1990,221971.17524497616,275267.27380584524,181487.6829607709
6,Incidence,142,Iran (Islamic Republic of),1,Male,22,All ages,515,Asthma,2,Percent,1990,0.0021203600862619,0.0026969545335973,0.0016657134669863
6,Incidence,142,Iran (Islamic Republic of),2,Female,22,All ages,515,Asthma,2,Percent,1990,0.0016513823161253,0.0020669157563268,0.0013396881994423
6,Incidence,142,Iran (Islamic Republic of),1,Male,22,All ages,515,Asthma,3,Rate,1990,941.49166370983,1205.1889625342,743.33917441974
6,Incidence,142,Iran (Islamic Republic of),2,Female,22,All ages,515,Asthma,3,Rate,1990,792.97083648213,983.36606149458,648.34742443372
6,Incidence,142,Iran (Islamic Republic of),1,Male,22,All ages,515,Asthma,1,Number,2017,200591.74015111377,252918.29051401385,164078.07666367633
6,Incidence,142,Iran (Islamic Republic of),2,Female,22,All ages,515,Asthma,1,Number,2017,172520.25013686786,211931.58172728049,144823.90408526908
6,Incidence,142,Iran (Islamic Republic of),1,Male,22,All ages,515,Asthma,2,Percent,2017,0.0012791346681569,0.0016097489437382,0.0010391423547614
6,Incidence,142,Iran (Islamic Republic of),2,Female,22,All ages,515,Asthma,2,Percent,2017,0.0010095182766653,0.0012388271546233,0.0008346386661031
6,Incidence,142,Iran (Islamic Republic of),1,Male,22,All ages,515,Asthma,3,Rate,2017,477.62046758196,602.21299283975,390.67933523592006
6,Incidence,142,Iran (Islamic Republic of),2,Female,22,All ages,515,Asthma,3,Rate,2017,423.19168635288,519.86757143841,355.25262770851
6,Incidence,95,United Kingdom,1,Male,22,All ages,515,Asthma,1,Number,1990,214802.4272381444,261795.50273751264,175180.2254390674
6,Incidence,95,United Kingdom,2,Female,22,All ages,515,Asthma,1,Number,1990,270402.90345191624,318043.0792229532,230094.2135743404
6,Incidence,95,United Kingdom,1,Male,22,All ages,515,Asthma,2,Percent,1990,0.0019824961732355,0.0024578687680287,0.0016107597946028
6,Incidence,95,United Kingdom,2,Female,22,All ages,515,Asthma,2,Percent,1990,0.002007730900724,0.0023919535383617,0.0016994145067892
6,Incidence,95,United Kingdom,1,Male,22,All ages,515,Asthma,3,Rate,1990,771.60946464387,940.4171559454101,629.27929495588
6,Incidence,95,United Kingdom,2,Female,22,All ages,515,Asthma,3,Rate,1990,917.83038431925,1079.5357516758,781.01032858224
6,Incidence,95,United Kingdom,1,Male,22,All ages,515,Asthma,1,Number,2017,170505.98383365784,217514.84942370583,136265.35779820706
6,Incidence,95,United Kingdom,2,Female,22,All ages,515,Asthma,1,Number,2017,228591.85687932023,273325.270017869,193818.03021696655
6,Incidence,95,United Kingdom,1,Male,22,All ages,515,Asthma,2,Percent,2017,0.0013703471866545,0.0017651110967429,0.0010912754045313
6,Incidence,95,United Kingdom,2,Female,22,All ages,515,Asthma,2,Percent,2017,0.0015568236564435,0.0018816844973559,0.0013128330452657
6,Incidence,95,United Kingdom,1,Male,22,All ages,515,Asthma,3,Rate,2017,521.98282664029,665.8946119403599,417.15941597715
6,Incidence,95,United Kingdom,2,Female,22,All ages,515,Asthma,3,Rate,2017,676.80896052987,809.2545133180299,573.8514982725
6,Incidence,115,Jamaica,1,Male,22,All ages,515,Asthma,1,Number,1990,16909.082001226892,21799.19864284372,13355.83463710626
6,Incidence,115,Jamaica,2,Female,22,All ages,515,Asthma,1,Number,1990,17116.731878584942,21380.04313758668,13962.90019297154
6,Incidence,115,Jamaica,1,Male,22,All ages,515,Asthma,2,Percent,1990,0.0032848537786567,0.0041832827308113,0.0025963031278443
6,Incidence,115,Jamaica,2,Female,22,All ages,515,Asthma,2,Percent,1990,0.0030030277914344,0.0038024077885262,0.0023904741063495
